x_mm,y_mm,z_mm,edep_keV
-2.98064,1.68339,4.38967,0.259471
-2.98062,1.68336,4.38967,13.0565
-2.78756,2.17041,-6.67346,11.139
-2.7704,2.17041,-6.67346,1.2639
-2.77041,2.17042,-6.67347,12.5971
-3.33405,-4.14902,2.6711,11.684
-3.28232,-4.14902,2.6711,1.02672
-3.2823,-4.14898,2.67111,12.2893
-2.45472,1.07001,-2.13922,11.684
-2.4038,1.07001,-2.13922,0.756408
-2.40379,1.07001,-2.13926,12.5596
-2.09704,1.13385,2.42933,2.472
-2.07671,1.13385,2.42933,0.650892
-2.07667,1.13377,2.42932,21.8771
1.17426,3.15867,5.39199,11.684
1.19633,3.15867,5.39199,0.0591724
1.19631,3.15869,5.39198,13.2568
-3.33083,1.95122,3.10817,11.139
-3.31647,1.95122,3.10817,0.885578
-3.31642,1.95123,3.10818,12.9754
1.46012,2.30278,-3.16835,11.684
1.47452,2.30278,-3.16835,0.998963
1.47454,2.3028,-3.16839,12.317
-0.655712,0.588634,7.08985,9.884
-0.639383,0.588634,7.08985,0.681659
-0.639406,0.588599,7.08988,14.4343
-3.9244,1.43369,0.594743,11.139
-3.92259,1.43369,0.594743,0.101918
-3.9226,1.43365,0.594754,13.7591
-2.62956,0.782057,-3.19298,9.884
-2.57453,0.782057,-3.19298,0.0883579
-2.57452,0.782023,-3.19302,15.0276
-2.4078,1.62865,-2.21193,11.684
-2.38563,1.62865,-2.21193,0.186321
-2.38563,1.62866,-2.21197,13.1297
-0.0738957,1.91173,7.83296,11.139
-0.0275847,1.91173,7.83296,0.360515
-0.027563,1.91177,7.83294,13.5005
-4.81894,0.308526,-8.55861,1.737
-4.80787,0.308526,-8.55861,0.472741
-4.80788,0.308544,-8.55871,22.7903
-1.75324,3.37467,1.81841,11.139
-1.7441,3.37467,1.81841,0.0877804
-1.74409,3.37468,1.81846,13.7732
-3.35787,-2.18043,-8.4199,11.139
-3.35756,-2.18043,-8.4199,0.53176
-3.35758,-2.1804,-8.41987,0.148725
-3.3576,-2.18037,-8.41986,1.02517
-3.35762,-2.18033,-8.41985,0.229352
-3.35762,-2.1803,-8.41983,0.0414463
-3.35762,-2.1803,-8.4198,0.0912208
-3.35762,-2.1803,-8.41976,0.192126
-3.35766,-2.18029,-8.41974,0.234014
-3.35767,-2.18032,-8.41974,0.102931
-3.35768,-2.18034,-8.41973,0.0712353
-3.3577,-2.18033,-8.41974,0.673828
-3.35773,-2.18032,-8.41975,0.152824
-3.35775,-2.1803,-8.41974,0.106532
-3.35775,-2.18028,-8.41974,0.81679
-3.35773,-2.18028,-8.41976,0.0794683
-3.35775,-2.18027,-8.41977,0.762326
-3.35777,-2.18027,-8.41978,0.403557
-3.35779,-2.18027,-8.41976,0.290972
-3.35781,-2.18024,-8.41975,0.0162895
-3.35782,-2.18023,-8.41975,0.258076
-3.35782,-2.18021,-8.41974,0.0125895
-3.35782,-2.1802,-8.41972,1.71332
-3.35782,-2.18019,-8.4197,0.901611
-3.35782,-2.18018,-8.4197,5.00484
-3.48415,-2.0117,1.71088,11.684
-3.45343,-2.0117,1.71088,0.788333
-3.45343,-2.01168,1.71092,12.5277
-2.47158,1.48582,-0.607745,11.684
-2.46682,1.48582,-0.607745,0.775528
-2.46682,1.48584,-0.607785,12.5405
-3.18946,1.67479,4.10158,11.684
-3.15011,1.67479,4.10158,1.52269
-3.15007,1.67478,4.10157,11.7933
-0.442019,0.222788,7.04315,11.684
-0.370415,0.222788,7.04315,0.0561114
-0.370412,0.222829,7.04314,13.2599
-2.76318,1.7041,-1.7634,11.684
-2.76122,1.7041,-1.7634,0.684694
-2.76121,1.70412,-1.76342,12.6313
-2.58942,2.29719,5.17673,11.684
-2.55873,2.29719,5.17673,0.0505447
-2.55873,2.29723,5.1767,13.2655
-4.61498,-0.449819,-8.73151,11.684
-4.59085,-0.449819,-8.73151,0.303159
-4.59084,-0.449814,-8.73156,13.0128
-0.284412,1.51086,8.5977,9.884
-0.275041,1.51086,8.5977,0.138627
-0.275019,1.51083,8.59766,14.9774
-3.99201,1.37699,0.228941,9.884
-3.95481,1.37699,0.228941,0.0774251
-3.95482,1.37697,0.228895,15.0386
-1.58813,1.30844,3.02829,9.884
-1.58779,1.30844,3.02829,0.571567
-1.58777,1.30843,3.02834,1.14256
-1.58775,1.3084,3.02837,0.348603
-1.58773,1.30838,3.02838,0.74765
-1.58775,1.30836,3.02841,0.213886
-1.58778,1.30834,3.02843,0.0129394
-1.5878,1.30832,3.02845,0.13699
-1.58782,1.30829,3.02848,0.0450017
-1.58783,1.3083,3.02851,0.106238
-1.58784,1.3083,3.02854,0.673229
-1.58786,1.30831,3.02854,2.85214
-1.58786,1.3083,3.02851,1.39358
-1.58786,1.30829,3.02849,6.87162
1.20651,2.9436,5.5581,11.139
1.20774,2.9436,5.5581,0.513101
1.20776,2.94364,5.55809,13.3479
-0.450934,0.141781,8.12023,0.232
-0.438612,0.141781,8.12023,0.937609
-0.438623,0.141699,8.12031,23.8304
-2.97164,1.12889,-7.11139,11.684
-2.95072,1.12889,-7.11139,0.861508
-2.95071,1.12887,-7.11142,12.4545
-2.35982,1.91826,-3.02841,11.684
-2.32247,1.91826,-3.02841,0.0682897
-2.32247,1.91822,-3.02842,13.2477
-0.475733,0.300841,3.57425,2.197
-0.475093,0.300841,3.57425,0.285303
-0.475092,0.30086,3.57417,0.175623
-0.475094,0.300893,3.57408,0.489377
-0.475092,0.300919,3.57399,0.187326
-0.475107,0.300887,3.57396,2.48807
-0.475143,0.300813,3.57399,0.0729453
-0.475206,0.300795,3.57397,0.38743
-0.475256,0.300777,3.57392,0.30494
-0.475306,0.300752,3.57387,0.958025
-0.475345,0.300718,3.57383,0.0177414
-2.15001,5.88461,-8.43139,11.684
-2.12648,5.88461,-8.43139,1.21664
-2.12651,5.88464,-8.4314,12.0994
-2.86993,1.92436,-7.95621,11.139
-2.86439,1.92436,-7.95621,0.325585
-2.86436,1.92436,-7.95618,13.5354
-2.50933,2.66151,4.64159,11.139
-2.4805,2.66151,4.64159,0.331369
-2.48046,2.66148,4.64158,13.5296
-3.05818,2.36469,4.14763,11.684
-3.03167,2.36469,4.14763,0.72937
-3.03166,2.36466,4.14767,12.5866
1.68908,2.48653,-5.44371,9.884
1.69972,2.48653,-5.44371,0.0795683
1.69969,2.48656,-5.44374,15.0364
-2.74837,1.62154,5.14015,9.884
-2.73451,1.62154,5.14015,0.785656
-2.73448,1.62158,5.14014,14.3303
-4.81239,2.59034,-8.7413,11.139
-4.80766,2.59034,-8.7413,0.19772
-4.80766,2.59036,-8.74134,13.6633
-4.77264,0.0462137,-8.67635,11.684
-4.76262,0.0462137,-8.67635,0.0911022
-4.76265,0.0461982,-8.67637,13.2249
-2.4214,1.97142,-3.19685,11.139
-2.39363,1.97142,-3.19685,0.996202
-2.39362,1.97146,-3.19686,12.8648
-3.96973,4.42877,-8.94423,11.139
-3.96235,4.42877,-8.94423,0.263053
-3.96234,4.42877,-8.9442,13.5979
-3.52219,-0.95337,1.04571,9.884
-3.50716,-0.95337,1.04571,0.171484
-3.50714,-0.953344,1.04567,14.9445
-4.73401,-0.177258,-8.50052,11.139
-4.66564,-0.177258,-8.50052,2.04617
-4.66562,-0.177218,-8.50051,11.8148
-0.336887,3.89417,-1.59872,11.684
-0.32136,3.89417,-1.59872,1.01134
-0.321358,3.89419,-1.59875,12.3047
-2.17403,2.57807,2.06894,9.884
-2.16881,2.57807,2.06894,0.902147
-2.16881,2.57807,2.06899,14.2139
-2.65502,2.1823,-5.90152,1.737
-2.63332,2.1823,-5.90152,0.997046
-2.63336,2.18224,-5.90147,22.266
-2.12208,1.99618,-2.836,11.139
-2.12167,1.99618,-2.836,0.212337
-2.12164,1.99621,-2.83602,0.419004
-2.12162,1.99623,-2.83604,0.0632937
-2.12162,1.99625,-2.83607,0.792787
-2.12163,1.99628,-2.83609,0.0189613
-2.12162,1.99631,-2.83612,0.613162
-2.1216,1.99634,-2.83613,0.161351
-2.12162,1.99637,-2.83613,1.03122
-2.12164,1.99639,-2.83613,0.05516
-2.12165,1.99642,-2.83614,0.0904796
-2.12166,1.99645,-2.83615,0.0525256
-2.12164,1.99646,-2.83615,0.0745367
-2.12161,1.99647,-2.83615,0.0539214
-2.12158,1.99648,-2.83615,0.0847138
-2.12155,1.99649,-2.83615,0.02248
-2.12152,1.99648,-2.83615,0.15828
-2.1215,1.99649,-2.83613,0.225803
-2.12148,1.9965,-2.83612,0.0742569
-2.12147,1.99652,-2.83614,0.0494093
-2.12147,1.99653,-2.83616,0.312346
-2.12149,1.99655,-2.83615,0.129543
-2.12151,1.99656,-2.83615,0.049437
-2.12152,1.99656,-2.83615,0.184747
-2.12151,1.99655,-2.83613,0.962187
-2.1215,1.99653,-2.83612,0.0215191
-2.12149,1.99652,-2.83611,0.0280931
-2.12148,1.99652,-2.8361,0.0505529
-2.12148,1.99653,-2.83609,1.04366
-2.12149,1.99654,-2.83608,6.82523
-2.74246,1.39836,-3.67327,2.712
-2.73317,1.39836,-3.67327,0.966736
-2.73319,1.3983,-3.67335,21.3213
-1.52414,3.52967,-1.30502,11.139
-1.47751,3.52967,-1.30502,1.02043
-1.47749,3.52964,-1.30504,12.8406
-1.62761,3.43232,1.73866,11.684
-1.62298,3.43232,1.73866,0.401375
-1.62295,3.43231,1.73869,12.9146
-4.90525,2.06369,-8.75955,9.884
-4.84972,2.06369,-8.75955,0.408956
-4.84971,2.06372,-8.75951,14.707
-2.51081,0.863721,-5.47811,11.139
-2.51057,0.863721,-5.47811,1.29181
-2.51055,0.863683,-5.47813,0.306155
-2.51053,0.863658,-5.47815,0.257621
-2.51051,0.863639,-5.47818,0.440787
-2.5105,0.863621,-5.47821,0.0261958
-2.51051,0.863608,-5.47824,0.729533
-2.51054,0.863624,-5.47824,0.985452
-2.51056,0.863649,-5.47825,0.145774
-2.51057,0.863661,-5.47825,0.185572
-2.51055,0.863681,-5.47824,2.2214
-2.51056,0.863705,-5.47825,0.0238371
-2.51056,0.863721,-5.47826,0.0289368
-2.51058,0.863728,-5.47826,0.478869
-2.51059,0.863732,-5.47826,0.0162075
-2.51058,0.863742,-5.47827,0.0374688
-2.51057,0.863732,-5.47827,0.115681
-2.51056,0.86372,-5.47827,0.106052
-2.51057,0.863721,-5.47828,6.46365
-2.85161,1.92034,-6.25976,9.884
-2.85372,1.941,-6.24505,1.06037
-2.85373,1.94105,-6.24504,14.0556
-2.94585,1.77212,4.61068,11.684
-2.94363,1.77212,4.61068,0.0525035
-2.94362,1.77209,4.61067,13.2635
-2.32492,0.519682,-4.33162,9.884
-2.31521,0.519682,-4.33162,0.0367172
-2.31522,0.519662,-4.33166,15.0793
-2.80783,-2.64307,-8.42418,9.884
-2.78099,-2.64307,-8.42418,0.997971
-2.78098,-2.64302,-8.42418,14.118
-0.850946,0.333503,4.68146,9.884
-0.837026,0.333503,4.68146,0.727801
-0.837028,0.333481,4.68141,14.3882
3.89581,-0.0378552,2.95396,11.684
3.90122,-0.0378552,2.95396,0.242083
3.90126,-0.037866,2.95395,13.0739
-0.77261,2.93868,4.17745,2.712
-0.769561,2.93868,4.17745,0.0598752
-0.769494,2.93868,4.17752,0.0461078
-0.769408,2.93867,4.17756,22.182
-2.66569,0.846688,-3.28232,9.884
-2.6146,0.846688,-3.28232,0.409863
-2.61457,0.846665,-3.28232,14.7061
-1.87164,0.605823,-0.191256,9.884
-1.87084,0.605823,-0.191256,0.0374718
-1.87085,0.60578,-0.191232,0.469163
-1.87086,0.605729,-0.191235,0.742714
-1.87085,0.605687,-0.191248,0.107249
-1.87082,0.605652,-0.19126,0.245762
-1.87079,0.605635,-0.191266,0.225607
-1.87076,0.605655,-0.191248,0.544881
-1.87077,0.60566,-0.191212,0.162674
-1.87078,0.605649,-0.191174,0.27609
-1.87079,0.605637,-0.191137,0.168706
-1.87081,0.605646,-0.191111,0.149678
-1.87083,0.605677,-0.191096,1.05794
-1.87083,0.605712,-0.191101,10.9281
-0.656961,0.588374,8.24527,9.884
-0.626056,0.588374,8.24527,0.538275
-0.626033,0.58842,8.24526,14.5777
-3.73647,1.02746,-0.168169,1.796
-3.73505,1.02746,-0.168169,1.04021
-3.73498,1.0274,-0.168135,0.159708
-3.73492,1.02733,-0.168127,0.849048
-3.73487,1.02729,-0.168059,7.98821
-3.73482,1.02727,-0.167987,13.1668
-2.85395,1.86058,-8.31719,9.884
-2.80704,1.86058,-8.31719,0.0670326
-2.80703,1.86059,-8.31715,15.049
2.03293,2.65561,-6.64096,9.884
2.03333,2.65561,-6.64096,1.53164
2.03337,2.65562,-6.64097,0.217626
2.03342,2.65562,-6.64096,0.0881666
2.03346,2.65562,-6.64097,0.0251639
2.03349,2.65561,-6.641,0.804773
2.03352,2.65561,-6.64103,0.104737
2.03353,2.65562,-6.64106,0.111171
2.03355,2.65561,-6.64109,0.0165601
2.03357,2.6556,-6.64112,0.703945
2.03359,2.65558,-6.64115,0.830139
2.0336,2.65556,-6.64117,0.207562
2.0336,2.65556,-6.6412,10.4745
-2.0914,0.886135,4.93448,2.197
-2.0914,0.886133,4.93448,0.773154
-2.09134,0.886083,4.93444,22.0298
-0.80238,0.740042,7.60524,11.684
-0.796923,0.740042,7.60524,0.0728052
-0.79696,0.74003,7.60522,13.2432
-2.84196,1.82065,5.04768,11.139
-2.82742,1.82065,5.04768,0.723272
-2.82744,1.82062,5.04768,13.1377
-0.751425,0.471556,7.61384,1.737
-0.746184,0.471556,7.61384,0.317205
-0.74616,0.471652,7.61381,22.9458
-3.21946,-5.98038,3.84671,2.712
-3.21047,-5.98038,3.84671,0.0466765
-3.2104,-5.98041,3.84671,22.2413
-3.09303,1.85968,3.6532,11.684
-3.04996,1.85968,3.6532,0.29024
-3.04995,1.85964,3.65321,13.0258
-4.95175,1.79991,-8.60357,11.139
-4.89017,1.79991,-8.60357,0.0980188
-4.89016,1.79986,-8.60357,13.763
-2.59162,1.58139,-2.87511,2.712
-2.56256,1.58139,-2.87511,0.180875
-2.56253,1.58134,-2.87504,22.1071
-1.32477,0.896806,4.28661,2.712
-1.29949,0.896806,4.28661,0.641991
-1.29945,0.896738,4.28659,21.646
-3.71223,2.20715,2.13854,11.139
-3.69649,2.20715,2.13854,0.195051
-3.69647,2.20712,2.13852,13.6659
-3.58505,1.17566,-0.301015,11.139
-3.57337,1.17566,-0.301015,0.0244821
-3.57341,1.17565,-0.301001,13.8365
-3.39105,-3.46989,2.39191,9.884
-3.3825,-3.46989,2.39191,0.177846
-3.38248,-3.46987,2.39196,14.9382
-1.67686,0.285449,-0.842323,11.139
-1.61253,0.285449,-0.842323,0.55601
-1.61252,0.285411,-0.842342,13.305
4.64903,3.85092,-1.07891,2.472
4.65242,3.85092,-1.07891,0.129496
4.65243,3.8509,-1.07901,22.3985
-1.42299,1.04593,6.19148,9.884
-1.41405,1.04593,6.19148,0.140238
-1.41409,1.04593,6.19145,14.9758
-3.76013,2.27298,-0.785941,11.139
-3.75956,2.27298,-0.785941,0.0745544
-3.75955,2.27294,-0.785916,0.997992
-3.75957,2.2729,-0.78592,0.166061
-3.75958,2.27287,-0.785923,0.457683
-3.75958,2.27283,-0.78592,0.87424
-3.75957,2.27279,-0.785922,0.0696942
-3.75959,2.27277,-0.785919,1.02205
-3.75962,2.27274,-0.785908,0.609079
-3.75961,2.27274,-0.785913,0.154718
-3.75959,2.27274,-0.785927,0.410237
-3.75958,2.27273,-0.785944,0.049379
-3.75956,2.27274,-0.785959,0.318096
-3.75954,2.27274,-0.78597,0.149293
-3.75952,2.27274,-0.785968,8.50792
-3.08403,1.42642,-7.50326,9.884
-3.08296,1.42642,-7.50326,0.0792969
-3.08292,1.42641,-7.50323,15.0367
-3.21061,-5.07309,3.54234,11.139
-3.203,-5.07309,3.54234,0.0896302
-3.20299,-5.07305,3.54237,13.7714
-2.09542,0.210482,-2.52169,11.684
-2.08554,0.210482,-2.52169,0.085064
-2.08553,0.210488,-2.52167,13.2309
1.14052,3.0955,5.55599,11.139
1.19492,3.0955,5.55599,0.264805
1.19493,3.09546,5.55599,13.5962
1.91949,2.32927,-7.11167,11.684
1.93542,2.32927,-7.11167,0.408234
1.93543,2.3293,-7.11166,12.9078
-3.28785,-5.09654,3.42913,2.712
-3.26595,-5.09654,3.42913,0.730499
-3.26593,-5.09658,3.4292,21.5575
-2.018,3.17192,1.44934,9.884
-1.93672,3.17192,1.44934,1.53966
-1.93674,3.17188,1.44932,13.5763
-1.28945,0.937243,3.99852,11.684
-1.28649,0.937243,3.99852,4.89282
-1.28647,0.937216,3.9985,8.42318
-2.95711,1.3355,-6.35834,11.139
-2.95439,1.3355,-6.35834,1.36892
-2.95438,1.33551,-6.35831,12.4921
-2.41725,0.693154,-3.94603,11.684
-2.41496,0.693154,-3.94603,0.198714
-2.41494,0.693119,-3.94602,13.1173
-2.99505,1.53094,-5.4074,2.472
-2.99364,1.53094,-5.4074,0.979536
-2.99359,1.53102,-5.40737,21.5485
-2.495,1.95837,-0.985871,2.712
-2.48737,1.95837,-0.985871,1.61314
-2.4873,1.95844,-0.985847,20.6749
-4.77114,0.0372448,-8.83886,2.197
-4.72932,0.0372448,-8.83886,1.06263
-4.72936,0.0371828,-8.83889,21.7404
-1.63668,3.14454,-0.342208,9.884
-1.63184,3.14454,-0.342208,0.271321
-1.63185,3.14449,-0.342221,14.8447
-3.0154,1.43504,-6.86438,9.884
-3.01534,1.43504,-6.86438,0.701948
-3.01536,1.43501,-6.8644,0.0143702
-3.01536,1.435,-6.8644,0.158476
-3.01538,1.43498,-6.8644,0.300218
-0.193954,0.205956,2.36684,0.57
-0.190123,0.205956,2.36684,1.17659
-0.190104,0.205858,2.36689,0.50296
-0.190125,0.205781,2.36696,0.18691
-0.190131,0.205698,2.36698,0.208385
-0.19008,0.205638,2.36702,1.0513
-0.19,0.205599,2.36706,1.58912
-0.189925,0.205567,2.3671,1.30915
-0.189901,0.20551,2.36714,0.0266514
-0.189884,0.205444,2.36716,1.31355
-0.189853,0.205393,2.36717,1.11002
-0.189853,0.205363,2.36715,0.0130243
-0.189892,0.205331,2.36713,0.128786
-0.189933,0.205303,2.3671,0.066293
-0.189967,0.205266,2.36707,0.362782
-0.190002,0.20526,2.36708,0.887212
-0.19005,0.20526,2.36711,0.858185
-0.190069,0.205259,2.36715,1.15513
-0.190079,0.205296,2.36716,0.145295
-0.19009,0.205333,2.36717,0.790527
-0.190095,0.205328,2.36719,1.28206
-0.190095,0.205302,2.36721,10.2661
3.79526,-0.204292,1.80387,9.884
3.82119,-0.204292,1.80387,0.38403
3.82122,-0.204264,1.80391,14.732
-3.41901,-2.90231,2.08547,11.139
-3.41453,-2.90231,2.08547,0.0201016
-3.4145,-2.90227,2.08547,13.8409
-1.35912,3.19331,2.69271,2.197
-1.35742,3.19331,2.69271,0.637833
-1.35739,3.19339,2.69267,1.29088
-1.35739,3.19348,2.69263,0.0964472
-1.35741,3.19356,2.6926,1.45654
-1.35743,3.19364,2.69257,0.155895
-1.35743,3.19363,2.69252,0.0559193
-1.35742,3.19357,2.69249,0.142672
-1.35747,3.19353,2.69245,0.0400279
-1.35752,3.19355,2.69241,18.9268
-4.64103,-0.404729,-8.62297,0.469
-4.61176,-0.404729,-8.62297,1.00728
-4.6117,-0.404709,-8.6229,23.5237
-2.78249,0.426159,-7.78313,9.884
-2.77466,0.426159,-7.78313,0.216317
-2.77465,0.42616,-7.78308,14.8997
-1.35989,3.23089,0.657215,11.684
-1.34764,3.23089,0.657215,0.0298367
-1.34763,3.23086,0.657223,13.2862
0.0586735,0.398474,8.69795,9.884
0.0662317,0.398474,8.69795,0.714019
0.0662215,0.398523,8.69795,14.402
-0.440295,-0.00602912,7.59925,11.139
-0.421811,-0.00602912,7.59925,0.590338
-0.421804,-0.00606025,7.59927,13.2707
-2.56147,2.25713,-6.47876,9.884
-2.55835,2.25713,-6.47876,0.0654475
-2.55834,2.25711,-6.47881,0.574981
-2.55833,2.25711,-6.47886,0.211456
-2.55832,2.2571,-6.47891,0.123868
-2.55834,2.25711,-6.47895,0.0902132
-2.55837,2.25711,-6.47897,0.783123
-2.5584,2.25708,-6.47899,0.222938
-2.55841,2.25705,-6.47898,0.420672
-2.5584,2.25702,-6.47895,0.0919082
-2.55839,2.25698,-6.47894,0.815259
-2.55838,2.25695,-6.47893,11.7161
-2.44521,1.97642,5.66441,9.884
-2.38351,1.97642,5.66441,0.602789
-2.3835,1.97637,5.66443,14.5132
-0.814423,3.53093,0.214003,2.472
-0.805459,3.53093,0.214003,0.953412
-0.805532,3.53096,0.213998,21.5746
-3.58955,-0.140836,0.767911,11.139
-3.58921,-0.140836,0.767911,0.207192
-3.58918,-0.140827,0.767877,0.163481
-3.58918,-0.140817,0.767856,0.0888874
-3.58918,-0.140777,0.767844,0.243666
-3.58917,-0.140745,0.767816,0.87353
-3.58914,-0.140727,0.767791,0.0907181
-3.58912,-0.140706,0.767774,0.122811
-3.58913,-0.140719,0.76779,12.0707
-2.82474,2.64993,4.39889,11.139
-2.82235,2.64993,4.39889,0.608169
-2.82232,2.64996,4.39891,13.2528
-2.95637,1.47463,-7.69088,9.884
-2.9507,1.47463,-7.69088,0.435993
-2.95067,1.47461,-7.69084,14.68
-3.37878,-3.57189,2.41671,11.139
-3.35828,-3.57189,2.41671,0.0553874
-3.35823,-3.57188,2.4167,13.8056
-2.88916,1.25922,-4.44504,11.684
-2.87404,1.25922,-4.44504,0.468116
-2.87406,1.25921,-4.44503,12.8479
-1.70804,0.796754,0.792157,2.712
-1.69594,0.796754,0.792157,0.382579
-1.6959,0.796797,0.792224,21.9054
-4.97704,1.65648,-8.60162,9.884
-4.95848,1.65648,-8.60162,0.0187017
-4.95851,1.65647,-8.60158,15.0973
-0.695881,0.936121,7.28419,11.684
-0.65393,0.936121,7.28419,0.514778
-0.65391,0.936107,7.28416,12.8012
-2.13695,2.36134,1.68242,2.712
-2.12248,2.36134,1.68242,0.0627583
-2.12242,2.36137,1.68249,22.2252
-3.33837,1.48266,2.49549,9.884
-3.31097,1.48266,2.49549,0.120295
-3.31097,1.4827,2.49547,14.9957
-0.796304,0.643592,7.59689,2.712
-0.75329,0.643592,7.59689,0.729216
-0.753223,0.643542,7.59687,21.5588
-0.401694,0.065279,8.05763,11.684
-0.392905,0.065279,8.05763,0.0371592
-0.392933,0.0652836,8.05766,13.2788
-1.15389,2.76385,4.87931,2.197
-1.04262,2.76385,4.87931,0.0499464
-1.04262,2.76379,4.87924,22.7531
-2.43642,0.869235,-2.2494,0.57
-2.43108,0.869235,-2.2494,0.121148
-2.43108,0.869282,-2.2495,24.3089
-2.55265,2.36443,-5.5669,11.684
-2.5494,2.36443,-5.5669,0.150867
-2.5494,2.3644,-5.56688,13.1651
-0.662655,0.265089,2.90125,9.884
-0.656832,0.265089,2.90125,0.119189
-0.656839,0.265081,2.9013,14.9968
-3.62366,0.854709,1.35468,2.472
-3.60615,0.854709,1.35468,1.83065
-3.60611,0.854623,1.35465,20.6974
-1.38708,3.44324,-0.635149,11.139
-1.38221,3.44324,-0.635149,2.45453
-1.3822,3.44323,-0.635104,11.4065
-3.69481,2.02567,2.77441,11.684
-3.67624,2.02567,2.77441,0.249365
-3.67626,2.02568,2.77444,13.0666
-0.69808,0.312125,4.38807,9.884
-0.691207,0.312125,4.38807,0.0611319
-0.691192,0.312084,4.38804,15.0549
-1.99934,2.0631,-2.67766,11.139
-1.99253,2.0631,-2.67766,0.0840695
-1.99257,2.06313,-2.67767,13.7769
-2.48559,1.44375,-0.667161,11.684
-2.48428,1.44375,-0.667161,0.310612
-2.48431,1.44373,-0.667161,13.0054
-1.81654,-3.14587,-8.57211,1.737
-1.80699,-3.14587,-8.57211,1.12798
-1.80691,-3.14592,-8.57206,22.135
-2.5567,2.11609,-7.67517,9.884
-2.51994,2.11609,-7.67517,0.18187
-2.51996,2.11612,-7.67521,14.9341
-2.88731,2.23722,4.7719,11.684
-2.86411,2.23722,4.7719,0.811751
-2.8641,2.23725,4.77187,12.5042
-0.585275,0.213787,7.7109,9.884
-0.577395,0.210638,7.70991,0.819719
-0.577417,0.210656,7.70994,14.2963
-4.75471,-0.0585781,-8.50494,9.884
-4.74759,-0.0585781,-8.50494,0.244779
-4.74759,-0.0585342,-8.50492,14.8712
-2.70778,1.15168,-3.19701,9.884
-2.66276,1.15168,-3.19701,0.523461
-2.66275,1.15163,-3.19701,14.5925
-4.74294,-0.122171,-8.75194,11.139
-4.69184,-0.122171,-8.75194,0.976793
-4.69185,-0.122202,-8.75197,12.8842
-2.64602,1.97629,-1.75569,9.884
-2.61321,1.97629,-1.75569,0.745207
-2.61321,1.97625,-1.75573,14.3708
-2.38873,0.816638,-1.9589,11.684
-2.38801,0.816638,-1.9589,0.307151
-2.38802,0.81662,-1.95887,13.0088
-0.969329,-0.156122,-1.40241,11.684
-0.954875,-0.156122,-1.40241,0.236922
-0.954896,-0.156114,-1.40242,13.0791
-3.46762,-1.73916,1.3929,11.139
-3.44582,-1.73916,1.3929,0.285341
-3.44581,-1.73919,1.39291,13.5757
-2.94405,1.91075,-7.01687,2.472
-2.93754,1.91075,-7.01687,0.0672971
-2.93746,1.91076,-7.01683,22.4607
-1.74588,0.34884,-0.86585,11.139
-1.72685,0.34884,-0.86585,0.358804
-1.72683,0.348838,-0.865843,13.5022
-4.93957,0.99189,-8.84858,11.139
-4.91166,0.99189,-8.84858,0.53456
-4.91165,0.991859,-8.84859,13.3264
-1.73174,2.77493,0.780715,11.139
-1.70249,2.77493,0.780715,0.0293482
-1.7025,2.77496,0.780749,13.8317
-2.94257,1.85235,-4.61474,11.684
-2.92691,1.85235,-4.61474,0.527574
-2.92691,1.85237,-4.6147,12.7884
-0.336693,1.79356,7.63252,9.884
-0.333393,1.79356,7.63252,0.0835329
-0.333354,1.79358,7.63255,15.0325
-0.256545,0.0580552,6.92891,9.884
-0.248763,0.0580552,6.92891,0.0625049
-0.24872,0.0580396,6.92892,15.0535
-3.59417,0.796398,1.43628,9.884
-3.59205,0.786181,1.44073,1.77454
-3.59201,0.786148,1.44073,0.142424
-3.59196,0.786134,1.44073,0.0951666
-3.59192,0.78613,1.44073,1.40579
-3.59189,0.786155,1.44073,11.6981
-4.78,0.0828955,-8.93119,9.884
-4.77423,0.0828955,-8.93119,0.134641
-4.77426,0.0829279,-8.93121,14.9814
-4.99061,1.27767,-8.89504,9.884
-4.97951,1.27767,-8.89504,0.938109
-4.9795,1.27767,-8.89499,14.1779
-2.89564,1.09273,-6.77921,11.139
-2.85207,1.09273,-6.77921,0.114711
-2.85211,1.09273,-6.77924,13.7463
-2.44538,1.35527,-0.590785,11.684
-2.43015,1.35527,-0.590785,0.0244521
-2.43016,1.35531,-0.59077,13.2915
-2.25458,1.12696,2.00432,9.884
-2.19924,1.12696,2.00432,1.76285
-2.19921,1.12695,2.00436,13.3532
1.99562,2.78366,-5.31674,2.197
2.00628,2.78366,-5.31674,0.920066
2.00635,2.78368,-5.3168,21.8829
0.0601859,1.7921,8.6169,2.197
0.0640323,1.7921,8.6169,0.131775
0.064117,1.79211,8.61694,22.6712
1.91556,2.59208,-6.06304,0.407
1.96811,2.59208,-6.06304,2.60112
1.96816,2.59199,-6.063,21.9919
-3.6079,0.306142,0.762408,9.884
-3.56286,0.306142,0.762408,0.762358
-3.56288,0.306127,0.762388,14.3536
-1.90194,2.8984,-0.540269,9.884
-1.89921,2.8984,-0.540269,0.572912
-1.89922,2.89841,-0.540316,14.5431
-3.50245,-2.06663,-8.65657,11.139
-3.46439,-2.06663,-8.65657,0.0813912
-3.46437,-2.06666,-8.65655,13.7796
3.80713,-0.152339,-0.720675,1.737
3.82855,-0.152339,-0.720675,1.07309
3.82848,-0.152405,-0.720698,22.1899
